Block	Row	Column	ID	Name	M C7H2 2h Dex vs C7H2 2h EtOH	M C7H2 6h Dex vs C7H2 6h EtOH	M C7H2 12h Dex vs C7H2 12h EtOH	M C7H2 24h Dex vs C7H2 24h EtOH	A C7H2 2h Dex vs C7H2 2h EtOH	A C7H2 6h Dex vs C7H2 6h EtOH	A C7H2 12h Dex vs C7H2 12h EtOH	A C7H2 24h Dex vs C7H2 24h EtOH	C7H2 2h Dex vs C7H2 2h EtOH	C7H2 6h Dex vs C7H2 6h EtOH	C7H2 12h Dex vs C7H2 12h EtOH	C7H2 24h Dex vs C7H2 24h EtOH	w.2h	w.6h	w.12h	w.24h
1	 9	 6	BA10296	hsa_miR_449	-0.182662015854497	-0.0668404210699194	-0.429660240740848	0.105752052596856	8.18710161545606	7.88087118624924	7.79025908163985	7.38997216037127	FALSE	FALSE	FALSE	FALSE	2	2	2	0
1	 9	 7	BA10380	hsa_miR_526b_AS	0.181775919276078	-0.162092874972329	0.400355057946491	0.0199798489363587	7.64367855027676	7.43650345211492	7.47555092166487	7.33892825451301	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	 9	 8	BA10398	ambi_miR_7026	1.06629049042053	0.0021146375550245	0.0543024877735201	0.177300822708434	8.47456228098308	7.55032012946725	7.32989100291759	7.38095552997898	TRUE	FALSE	FALSE	FALSE	4	0	2	0
1	 9	 9	BA10227	hsa_miR_29a	0.39628221231219	0.341907943823722	0.0611059283581756	0.560218865364838	8.92033312934093	8.60921244519436	8.8836795512674	8.82110076734526	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 9	10	BA10385	hsa_miR_517a	0.971054767290238	0.100273906203530	-0.480676066635906	-0.127173805321517	8.04003459336461	7.51476615742025	7.59896203623178	8.09042259545836	FALSE	FALSE	FALSE	FALSE	2	0	2	2
1	 9	11	BA10435	hsa_miR_432	-0.135150022411172	-0.259558025512911	0.598517013617546	-0.197085929413793	7.52055052877804	8.20560442774316	7.7968108292667	8.10577117572812	FALSE	FALSE	FALSE	FALSE	0	4	4	4
1	 9	12	BA10428	hsa_miR_498	0.053494022063	0.772318240770307	0.0396518024332249	0.350969024345376	7.42085127525017	7.86516356221363	7.41535645857509	8.75467101528705	FALSE	FALSE	FALSE	FALSE	0	2	0	4
1	 9	13	BA10362	rno_miR_327	0.0528973320112982	2.21457499770700	0.451809093954741	0.61061008550807	7.71410416474219	9.28104628078684	7.76643818700801	8.39681254319541	FALSE	TRUE	FALSE	FALSE	0	4	2	4
1	 9	14	BA10442	ambi_miR_7070	0.277234428157772	-0.367188848493374	0.330376838657124	0.340121671392055	7.68711888174391	10.0256973495410	7.39975492924336	7.65369648435294	FALSE	FALSE	FALSE	FALSE	2	4	2	0
1	 9	15	BA10466	hsa_miR_499	0.253806510436260	-0.068019269951126	0.243371617591057	0.243540829546117	7.92316097288557	7.50209854626394	7.41396156794938	7.85550950872686	FALSE	FALSE	FALSE	FALSE	2	0	0	4
1	 9	16	BA10368	rno_miR_347	0.0604707195926713	0.0246664723806953	-0.411834546836459	-0.921075698821706	7.45679265151648	7.55479969842702	7.55564927767522	8.06587352130366	FALSE	FALSE	FALSE	FALSE	0	0	2	4
1	 9	17	BA10367	rno_miR_346	0.349968081839076	0.250537645873726	0.105505642121659	0.097229332128519	7.69574945228104	7.62136182242438	7.716599309681	7.44594951436895	FALSE	FALSE	FALSE	FALSE	2	0	4	0
1	 9	18	BA10423	hsa_miR_527	0.0221507326965078	0.121217160244610	0.128245779983511	-0.203299488158182	7.70607585256156	7.57865244776869	7.4692580762017	7.77047811535187	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 9	19	BA10365	rno_miR_343	0.463143096948503	-0.184638174423166	0.00690289976251623	-0.4243741640142	7.70926028327468	7.93249884896844	7.32785492474414	7.97114477846504	FALSE	FALSE	FALSE	FALSE	2	2	0	2
1	 9	20	BA10426	ambi_miR_7054	0.008651288513704	-0.472916570947184	-0.0832187667439044	-0.0725244890265548	7.79309906662033	7.63427520772698	7.625632017484	8.0283490730015	FALSE	FALSE	FALSE	FALSE	2	2	2	2
1	 9	21	BA10232	hsa_miR_302b	-0.055185163493424	0.0199211085919009	0.246373064750092	-0.198551242672068	7.39240295352323	7.6582752914387	7.37584421044316	7.47337204613076	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	 9	22	BA10448	ambi_miR_7076	0.134652144239757	0.467509405917529	0.000485919533662837	-0.0786290021373048	7.62997226200062	8.61721323657215	7.56036189843781	7.78973544084712	FALSE	FALSE	FALSE	FALSE	0	4	2	4
1	 9	23	BA10480	mmu_miR_7b_MM1	-0.0547847255061304	0.0541239210886637	-0.0217987509785278	-0.45099589809784	7.59126864389109	7.63150300264794	7.4776063945534	7.932510203988	FALSE	FALSE	FALSE	FALSE	0	0	2	4
1	 9	24	BA10392	hsa_miR_518d	-0.0145062359103632	-0.141253575005311	0.133698899032789	0.00216627176905781	7.48788751972498	7.76624858221638	7.27250563223702	7.55362816140753	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	 9	25	BA10453	ambi_miR_7081	0.708931449900983	0.0217868287791063	0.199846029733829	0.431848396553081	8.06493926790379	7.92662126554481	7.76608117996652	7.59610225308334	FALSE	FALSE	FALSE	FALSE	2	2	2	2
1	 9	26	BA10394	hsa_miR_524	-0.625574755092991	-0.0234987397685842	-0.0101139041138509	-0.0589247761635514	8.17471115818715	7.48117159861738	7.31802550182616	7.36224138300498	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	 9	27	BA10449	hsa_miR_501	0.0692815592828762	0.225925877657513	0.0730638933454859	0.252484890332619	7.91385650009157	7.7242849315546	7.34838697514198	7.54781040072198	FALSE	FALSE	FALSE	FALSE	2	0	0	2
1	 9	28	BA10311	mmu_miR_129_3p	0.176162696268502	0.219807760999755	0.0306290733793197	0.286346629518051	7.8754372362259	7.55946431078708	7.3415129674285	7.36104099627626	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	 9	29	BA10447	ambi_miR_7075	0.0978335713664826	-0.0859010180070445	-0.0572378467874319	0.536363712106052	8.0950475981052	8.34052096137437	7.91774734291221	8.17067589243254	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	 9	30	BA10165	hsa_miR_181c	0.207116194215394	0.500848145330448	-0.204861237923756	0.147928941407844	7.92385003485913	7.70104608889891	7.93847752009272	7.99174297466066	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	 9	31	BA10386	hsa_miR_518e	-0.155812059138878	0.190368396019442	-0.0863020508190973	-0.13709678085024	7.4399231065776	7.59129933049266	7.87136345704844	7.63242467156315	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	 9	32	BA10472	ambi_miR_7100	0.896956036277267	0.118346205125690	0.194432862101903	0.0755268701935723	8.45895713952553	7.55668124646121	7.64908572114239	7.43138313697906	FALSE	FALSE	FALSE	FALSE	4	2	2	0
1	10	 1	BA10410	ambi_miR_7038_1	0.138584806296017	-0.164630436548311	0.142042371871344	-0.0729568457445442	7.56713182031072	7.46137476345855	8.11043016091666	7.4409605103319	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	10	 2	BA10462	hsa_miR_511	-0.0910714294138959	0.135807808544451	-0.462662231571238	0.0261294576767055	8.05407039949833	7.4196394273082	7.89622928489597	7.39131682938685	FALSE	FALSE	FALSE	FALSE	2	0	4	0
1	10	 3	BA10417	hsa_miR_526c	-1.71891671597453	0.782630763501382	0.0236357913458241	0.065360861482997	8.34778516691249	8.29707799038903	7.51084863849112	7.34324848737882	TRUE	FALSE	FALSE	FALSE	2	4	0	0
1	10	 4	BA10440	ambi_miR_7068_1	0.00544415807136822	0.274804385625382	0.0685786326094693	0.0363700716042459	7.83959744875472	7.69709568321392	7.4596757474614	7.35902386340697	FALSE	FALSE	FALSE	FALSE	2	2	0	0
1	10	 5	BA10401	ambi_miR_7029	-0.292867972759449	-0.384497704705041	0.0250077688535573	-0.144123310722998	8.24578119736259	7.5517025595722	7.41658377086097	7.44542377737441	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	10	 6	BA10408	ambi_miR_7036	0.260412666705006	0.0503180705131827	-0.126630180163906	0.06018128646501	8.0372096307065	7.51923508410186	7.40371460736844	7.43472349827978	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	10	 7	BA10265	hsa_miR_34b	-2.04989715343955	-0.0825296231352475	-0.190305069821305	0.059962781830345	8.77350025522821	7.46310268200781	7.91568448651853	7.79442208394771	TRUE	FALSE	FALSE	FALSE	2	0	4	2
1	10	 8	BA10285	hsa_miR_381	-0.0401379894189429	0.178444506713267	0.0137587962854528	-0.0249869396034912	8.46720552005329	7.51382705364127	7.35612321742157	7.43548347660434	FALSE	FALSE	FALSE	FALSE	2	2	0	0
1	10	 9	BA10473	ambi_miR_7101	0.200341103150887	-0.223932954927657	-0.0206194026779674	-0.0798349972975334	7.66307906799284	7.50167226756392	7.65919773278606	7.44840931027646	FALSE	FALSE	FALSE	FALSE	0	2	4	0
1	10	10	BA10383	hsa_miR_520d	0.0656902221286213	0.240627647987614	0.0479093458247348	-0.397645776903485	7.4579385298872	8.28963849638114	7.59000368918838	7.94531276934372	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	10	11	BA10294	hsa_miR_429	-0.315218043012759	-0.434829616790632	0.490523917239215	0.0106711204506915	7.62721496283958	7.54066603802096	7.90276596041979	7.45113249144217	FALSE	FALSE	FALSE	FALSE	2	0	4	0
1	10	12	BA10395	hsa_miR_518a	0.0196297152236129	0.213859871623109	-0.00216879541858006	0.680864516213994	7.82124115054364	7.51866331595061	7.48878449285014	7.7227384894836	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	10	13	BA10391	hsa_miR_518b	-0.376936804526688	0.0100404855649980	0.132049402057365	0.303002439565897	8.09893182596542	7.7284003613783	7.3662134775826	7.70197608605584	FALSE	FALSE	FALSE	FALSE	4	2	0	0
1	10	14	BA10376	hsa_miR_519e	-0.083268908049913	-1.69305880322191	0.0807348544666615	0.561666825136051	8.2129669632708	8.76213353309857	7.23973927320243	7.64543134213407	FALSE	TRUE	FALSE	FALSE	2	2	0	0
1	10	15	BA10236	hsa_miR_302d	-1.10148544188850	-0.168287435425883	0.152896900225259	0.0119531947470000	9.05199641627806	7.74862139860361	7.48358947013625	7.48252917266917	TRUE	FALSE	FALSE	FALSE	2	2	0	0
1	10	16	BA10444	hsa_miR_490	0.548823382448508	-0.117056893522252	-0.239641436984780	0.280162520284804	8.18290350285194	7.46383936626733	7.34397568120739	7.49961521070388	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	10	17	BA10416	hsa_miR_518c_AS	0.233773218684595	-0.311696922975385	0.287795925671854	0.114409441307529	7.91649435685116	7.77095252048863	7.91361369891363	8.36292607918916	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	10	18	BA10339	mmu_miR_330	0.145686872199166	-0.0912390258926994	0.0117596794758423	0.0443711967384557	7.59895763277328	7.46005964117859	7.25430672843194	7.75228554589902	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	19	BA10292	hsa_miR_424	-0.0125053208949302	0.162974306581522	-0.0365819413496906	0.277021719622315	7.54064179944017	7.40902887588975	7.4099947417616	7.81549777072024	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	20	BA10189	hsa_miR_19b	1.35437671118881	1.53668203212284	-0.31154593142762	0.293568842793308	11.164660642469	10.5698426461177	11.7245817297679	11.8182095549577	TRUE	TRUE	FALSE	FALSE	4	4	4	4
1	10	21	BA10370	rno_miR_352	-0.057267981101405	-0.381454179228403	-0.147363615625669	0.0576736992363589	7.89077100230358	8.05808189972712	7.99397243309321	7.81508334756091	FALSE	FALSE	FALSE	FALSE	4	4	4	2
1	10	22	BA10371	rno_miR_421	-0.245456183126985	0.0661513528690039	-0.183250659686899	0.0556228613150154	8.12781729357376	7.88680916895203	7.3762564663015	8.17829154521487	FALSE	FALSE	FALSE	FALSE	4	2	0	4
1	10	23	BA10293	hsa_miR_425	0.100319862899420	-0.134919791869454	-0.011022165446537	0.181395582565981	8.14851862030045	8.07241793192583	8.01821065320292	8.09551370383349	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	10	24	BA10381	hsa_miR_520e	-0.19587400893539	0.192379077993301	0.0304332237072975	0.313050276085254	7.45264048483257	7.38381142703739	7.339002037629	7.43237926885297	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	25	BA10379	hsa_miR_519c	-0.0591179496348611	0.151071240596931	0.152377722131966	0.0492081257632693	7.41540686974244	7.41323850819985	7.43724574156571	7.3371730847977	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	26	BA10357	mmu_miR_429	-0.225847984928846	0.000368821818518938	-0.140670096769506	-0.0931291947183857	7.44158321725507	7.5907411229653	7.39248852915754	7.62336040408312	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	27	BA10268	hsa_miR_365	-0.299672346920815	0.141270943415572	-0.378015541746396	-0.19577204900272	7.60924450441807	7.67961432063984	7.79798661980525	7.66014864237389	FALSE	FALSE	FALSE	FALSE	0	2	4	2
1	10	28	BA10445	hsa_miR_497	-0.0818953560630815	0.0155890767615201	-0.674926665259354	0.118060032030263	7.54594943867914	7.61364364520244	7.63214260870352	7.45595865727966	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	10	29	BA10359	rno_miR_151_AS	-0.272458495814274	0.286948278714384	0.135798209668609	-0.109940601090198	7.70953347267588	7.49922697007393	7.42502186366737	7.72364187418212	FALSE	FALSE	FALSE	FALSE	2	0	0	2
1	10	30	BA10403	hsa_miR_506	-0.186861589746039	-0.17522735395176	0.415965483352392	0.0741047601433023	7.55267609101918	7.72966423997441	7.63385726238422	7.56942376244678	FALSE	FALSE	FALSE	FALSE	0	4	2	0
1	10	31	BA10479	hsa_miR_422b_MM2	0.0572864609181796	0.313188981852132	0.101395165101114	0.234115028567057	7.40538219641349	7.55476641952424	7.35378450490907	7.64875505492778	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	10	32	BA10351	mmu_miR_383	-0.129036644573690	-0.118037253249340	0.305244586882075	0.490018704765562	8.18534234754466	7.79890875863922	7.5144794264307	7.68613981693268	FALSE	FALSE	FALSE	FALSE	2	2	2	4
1	11	 1	BA10419	hsa_miR_520a_AS	0.00185564914162217	-1.71829349415022	0.199425241857531	0.178418581808217	7.55521047124883	8.86046636605484	7.67442741595714	7.60047989263152	FALSE	TRUE	FALSE	FALSE	0	2	4	2
1	11	 2	BA10420	hsa_miR_525	-0.0183937462374395	0.190530277542212	0.145915032682272	0.0704693931026945	7.63245584471318	7.47770093413915	7.40767688542866	7.5686156627448	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	11	 3	BA10458	ambi_miR_7086	0.227894962973824	0.154137051034786	0.0233524321402152	0.293992431964023	8.06492301280753	7.96732559384106	7.77815853191952	8.00363576779436	FALSE	FALSE	FALSE	FALSE	4	4	2	4
1	11	 4	BA10256	hsa_miR_335	-0.220679139195203	-0.110868399928457	0.0764822848412479	0.12389608689488	7.64327901672484	7.56085121271427	7.3985770358334	7.55695569341413	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	11	 5	BA10282	hsa_miR_379	-0.0843703563228697	-0.0772611219693031	-0.0836377115141822	0.142473039390616	7.70198596060483	7.7360963349333	7.64113729397832	7.827112846579	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	11	 6	BA10290	hsa_miR_422b	0.539322614691859	0.705669775582283	-0.278613859664114	0.411739436505624	9.66569262662694	9.65112632724894	9.6953293873274	9.60910204914446	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	11	 7	BA10375	hsa_miR_520c	-0.243952631870597	-0.139403939258771	-0.155048889202670	-0.0714032735863048	8.11667356585766	7.4345123414059	7.49416716239358	7.66819778831784	FALSE	FALSE	FALSE	FALSE	2	0	2	2
1	11	 8	BA10387	hsa_miR_521	-0.0756531538056127	0.435302347199819	0.009726181333086	0.175483536599943	7.49932779381732	8.08072033106919	7.32155939583445	7.3655156541235	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	11	 9	BA10284	hsa_miR_380_5p	0.0696066079403819	0.00062584192921733	0.230892124483463	0.31790589013249	7.41099362724664	7.51433069251951	7.28679593097643	7.89162454423402	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	11	10	BA10241	hsa_miR_30d	0.504583882379372	0.562513154946739	-0.0297108167828757	0.638150631280322	9.29943905227487	9.22395283910604	9.38733143864403	9.48308184622997	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	11	11	BA10424	hsa_miR_515_5p	-0.302833896535198	-0.0988665871452703	-0.205067243781183	-0.0396111604649851	7.66249247111091	7.78733166862794	7.391719967571	7.66940958942613	FALSE	FALSE	FALSE	FALSE	2	2	0	2
1	11	12	BA10475	ambi_miR_7103	-0.216489895730408	0.104595826121066	0.070329188262197	0.509280453176994	7.68995185761143	7.40780872145645	7.49659614592214	7.84511926791088	FALSE	FALSE	FALSE	FALSE	2	0	2	0
1	11	13	BA10287	hsa_miR_383	0.45030261614656	-0.00652807641272446	1.04772079670822	0.120596793458152	8.16983198806857	7.50110345536907	7.83296710576405	7.91047761383138	FALSE	FALSE	TRUE	FALSE	2	0	2	2
1	11	14	BA10280	hsa_miR_377	0.114618279308396	-0.281985586359462	0.462943793032943	0.417347502919577	7.6910865482128	7.58174098558479	7.64823815598989	7.79293146705361	FALSE	FALSE	FALSE	FALSE	0	2	4	2
1	11	15	BA10314	mmu_miR_155	-0.0840620628540458	-0.242835307440782	1.23593129749161	0.538594640679175	7.72481633884336	7.6792646298189	8.06190913141536	7.70963912649845	FALSE	FALSE	TRUE	FALSE	0	2	2	2
1	11	16	BA10182	hsa_miR_196b	-1.08983513967372	-0.427494262002964	-0.0358189370443283	0.186659286545064	8.95680020973169	7.87638228848822	7.5917504324074	7.44319719585478	TRUE	FALSE	FALSE	FALSE	4	2	2	0
1	11	17	BA10240	hsa_miR_30c	0.796754799764138	0.848338136044633	-0.0674216690928748	0.629793389144547	9.29890000152686	8.98534041895177	9.51029894192727	9.7215477404907	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	11	18	BA10471	hsa_miR_489	0.267248320459059	0.205597716492225	-0.0109229186138453	-0.0540640704024371	8.10304638896261	7.43435551247402	7.25438737778248	7.72399537302143	FALSE	FALSE	FALSE	FALSE	2	0	0	2
1	11	19	BA10443	hsa_miR_492	-0.6678498998196	0.734177010139511	0.116634033619191	0.857249534679353	8.88188098057613	7.90903590020448	7.3722264361881	7.68598179440892	FALSE	FALSE	FALSE	FALSE	2	2	2	2
1	11	20	BA10404	hsa_miR_514	0.0888033492683036	0.0228662187938333	-0.0570155701518562	0.0994144747828845	7.60143549821678	7.88566058106646	7.48717051305193	7.43462615920616	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	11	21	BA10452	ambi_miR_7080	-0.0900782806144793	-0.0072765760166229	-0.0343846161116179	0.0820295555100605	8.14172481521799	7.43722938620518	7.44627996334355	7.46769392489389	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	11	22	BA10459	hsa_miR_512_5p	-0.100472033944012	-0.244731170202699	-0.0180304010383141	-0.205880770461033	7.55768213800922	7.70450480425193	7.32204080763629	7.60223560010318	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	11	23	BA10187	hsa_miR_199b	0.0139834331609912	0.133845172905871	0.212655114512195	0.107005279537058	8.07313112161929	7.59853585260437	7.78386543059063	8.11548249506467	FALSE	FALSE	FALSE	FALSE	2	0	2	4
1	11	24	BA10396	hsa_miR_515_3p	-0.108016995516744	0.166002093174257	0.712135627820555	-0.0860596074276119	7.54919345922855	7.51981922484115	7.92811809209205	7.41523650899263	FALSE	FALSE	FALSE	FALSE	0	0	4	0
1	11	25	BA10364	rno_miR_336	-0.0546957959105994	0.338313904163971	-0.106975605077279	0.148839884092375	7.61827343182986	7.69544097748406	7.51236030926025	7.54207154048671	FALSE	FALSE	FALSE	FALSE	0	2	0	2
1	11	26	BA10374	hsa_miR_519b	0.229945867531551	0.128137428078554	0.256772989013015	-0.0715204803710492	7.79221816071001	7.71378005862787	7.32899292496442	7.35706816052807	FALSE	FALSE	FALSE	FALSE	2	2	0	0
1	11	27	BA10134	hsa_miR_135b	0.246915213442154	0.259894986416398	-0.384089733809271	-0.246198847258496	8.42219293220812	7.66433663220091	7.80174258520926	7.46957060328525	FALSE	FALSE	FALSE	FALSE	2	0	4	0
1	11	28	BA10316	mmu_miR_192	-0.122805979756988	0.301642726956088	-0.0117357875420740	0.283045306208464	7.55525705148692	7.68803845734246	7.33480622381587	7.8424957150925	FALSE	FALSE	FALSE	FALSE	0	0	0	2
1	11	29	BA10402	hsa_miR_491	-0.129166490504819	0.805707582942581	0.0803224275465162	-0.154668492962330	7.8298778567279	8.18290077029254	7.72876647896753	8.07368173442447	FALSE	FALSE	FALSE	FALSE	2	2	4	4
1	11	30	BA10412	hsa_miR_488	0.0537198757720123	0.223332287945558	0.172721693574953	0.239523664885097	7.54888620378666	8.57313252916656	7.39463526867697	7.77439341940791	FALSE	FALSE	FALSE	FALSE	0	4	0	4
1	11	31	BA10378	hsa_miR_520b	-0.869027004970435	0.0896882383934416	0.0552379456569927	0.244233879876269	7.98163483688973	7.55026113194676	7.4313467493123	7.59941958125619	FALSE	FALSE	FALSE	FALSE	0	0	2	2
1	11	32	BA10323	mmu_miR_217	-0.0357597959700122	0.116596256956613	0.166173803609736	0.0188740234531828	7.52676257652152	7.84084916765846	7.4683930411502	7.39280498149157	FALSE	FALSE	FALSE	FALSE	0	4	2	0
1	12	 1	BA10418	hsa_miR_526b	-0.0589050779544893	0.0328899126562803	0.296357388222672	-0.0865552907589713	7.72494004205501	7.65447079980698	7.92738905074567	7.82471187442722	FALSE	FALSE	FALSE	FALSE	0	2	4	4
1	12	 2	BA10288	hsa_miR_384	0.0393567960580077	-0.112321936301338	0.0448327147634267	0.0775230933586801	7.49349686700492	7.82495218133664	7.31677367517285	7.46770346047342	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	12	 3	BA10413	hsa_miR_510	-0.00522988582251838	-0.173108857508523	-0.113346542332476	0.284568766779737	7.54252398551744	7.79735675362777	7.4430625151001	7.59760574862468	FALSE	FALSE	FALSE	FALSE	0	2	0	2
1	12	 4	BA10373	hsa_miR_522	-0.114312187523980	-0.225855434441872	1.48618250910813	-0.0835557694548124	7.54619848091733	7.6020371534557	7.96998378230214	7.45438151170919	FALSE	FALSE	TRUE	FALSE	2	2	2	0
1	12	 5	BA10291	hsa_miR_423	0.228880096359624	0.461837032903055	0.0721603152995076	0.297268628020337	8.6562368439634	8.63265615899685	8.7090945952199	8.8328193354575	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	12	 6	BA10450	hsa_miR_502	0.135451324583567	0.0610983456385972	-0.370655249475478	-0.0190546489115624	7.6193695664978	7.54181977454671	7.67329637817608	7.46007861687742	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	12	 7	BA10221	hsa_miR_26b	0.242701177089748	-0.238609409559428	-0.00799482556219022	0.225212475324959	8.04496492141749	8.03639207363798	7.86932535048018	7.926031119897	FALSE	FALSE	FALSE	FALSE	2	4	4	2
1	12	 8	BA10431	ambi_miR_7059_1	0.0161923244739128	-0.0819210224578448	0.117971087088413	-0.230907134974146	7.58712484715446	7.43679633626883	7.5212062397138	7.42887844972159	FALSE	FALSE	FALSE	FALSE	0	0	0	0
1	12	 9	BA10411	ambi_miR_7039	0.591270375693917	-0.0959144215512904	-0.215238606833633	-0.320272657427197	8.21430132217055	7.79903124930442	8.13237342894436	8.1423067626098	FALSE	FALSE	FALSE	FALSE	4	2	4	4
1	12	10	BA10358	mmu_miR_7b	-0.732251044601702	1.45491234247342	1.41884815390460	0.402978954611827	8.46698647910074	8.37748942621537	7.96313558650141	8.1261920277798	FALSE	TRUE	TRUE	FALSE	2	2	4	4
1	12	11	BA10414	hsa_miR_517_AS	-0.00456550587606408	0.471966720450464	0.384202319985382	0.264189486177393	7.47381485701903	8.39102345651418	7.50008836407212	7.65667867927478	FALSE	FALSE	FALSE	FALSE	0	4	2	0
1	12	12	BA10372	rno_miR_7_AS	-0.0185559956950652	0.269645321167935	0.0867858270110258	0.184921864139092	7.37313188658387	7.76379278039461	7.45028350911403	8.67183479945797	FALSE	FALSE	FALSE	FALSE	0	0	0	4
1	12	13	BA10343	mmu_miR_345	-1.42987911680915	0.122106704762147	-0.454821444886986	0.267529843296192	9.15050113285283	7.58465791986383	8.17639252064293	7.74213785074575	TRUE	FALSE	FALSE	FALSE	4	0	4	0
1	12	14	BA10474	hsa_miR_432_AS	0.0253021980864885	0.201250094867099	-0.049767836775457	0.634464713439964	7.49846777922263	7.8452668041756	7.4278565942892	7.75111303642233	FALSE	FALSE	FALSE	FALSE	0	4	0	0
1	12	15	BA10229	hsa_miR_29c	0.334010195627339	0.303812392521509	-0.172596572027389	0.620405017334839	8.6150175334176	8.35936440546666	8.38787962578089	9.00515679517402	FALSE	FALSE	FALSE	FALSE	4	4	4	4
1	12	16	BA10457	ambi_miR_7085	0.171083590941846	-0.122050275224662	-0.068857939424877	-0.160927285262425	7.49265777696487	7.56567702677475	7.36581878052097	7.54961021470706	FALSE	FALSE	FALSE	FALSE	0	2	0	0
1	12	17	BA10361	rno_miR_297	0.0465547021957402	0.209343663524621	0.0513432452306635	0.616684896639187	7.39158401644516	7.58704531914908	7.37659557888228	7.84449250628376	FALSE	FALSE	FALSE	FALSE	0	2	0	2
1	12	18	BA10263	hsa_miR_346	0.257128435839205	-0.151674108024284	0.0824343601077366	0.0486163576865479	8.1401814963426	7.61386905283099	7.31496571217008	7.50945101729179	FALSE	FALSE	FALSE	FALSE	4	2	2	0
1	12	19	BA10469	ambi_miR_7097	0.201984754402429	0.0104207695295351	-0.351228031869798	-0.0411304539159607	7.4808324608067	7.39982436319377	7.55493383444719	7.60117054224018	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	12	20	BA10397	hsa_miR_516_3p	-0.0810527484915067	-0.200497184869118	-0.171557864746427	-0.362104015436823	7.39117960522506	8.53134932315744	7.69187511832745	7.81634567794217	FALSE	FALSE	FALSE	FALSE	0	2	2	2
1	12	21	BA10409	hsa_miR_193b	0.524756917254679	0.0871254634225505	-0.00123694946647923	-0.0500129013337656	8.25213571486114	7.50541217335881	7.3398085072878	7.55870262224899	FALSE	FALSE	FALSE	FALSE	2	0	0	2
1	12	22	BA10313	mmu_miR_151	-0.109748968295315	-0.035057269060724	-0.237234325333407	0.446321798437295	7.91936616914168	7.4776120031498	7.99311975530524	7.86701708899337	FALSE	FALSE	FALSE	FALSE	2	0	2	2
1	12	23	BA10309	mmu_miR_101b	0.539682173161853	0.0976043862910085	0.0393968241906588	-0.103696415943686	7.70038453957862	7.49376803770538	7.28307028359517	7.35983541205127	FALSE	FALSE	FALSE	FALSE	2	0	0	0
1	12	24	BA10465	hsa_miR_485_5p	-0.050263437976982	-0.0140526688401774	-0.543479104165062	-0.114294463531096	7.43949748533	7.52403890740754	7.71468304793126	7.48067590481122	FALSE	FALSE	FALSE	FALSE	0	0	2	0
1	12	25	BA10405	hsa_miR_509	-1.21210623840274	0.0559337089524083	-0.0124624477635562	0.395491650332691	8.35232397852785	7.51391822749894	7.50365100254309	8.09752577133529	TRUE	FALSE	FALSE	FALSE	4	0	2	2
1	12	26	BA10384	hsa_miR_520h	-0.159445022144473	0.192645077942395	0.179242363787084	0.0295328859966837	7.96259865002174	7.57804153814434	7.31892061050815	7.304394944376	FALSE	FALSE	FALSE	FALSE	2	2	0	0
